date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:56:34	76234/76234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:44%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/portfolio/portfolio-img4.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/portfolio/portfolio-img4.jpg	(from https://ipsusa.net/)
07:56:34	44449/44449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:44%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/portfolio/portfolio-img5.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/portfolio/portfolio-img5.jpg	(from https://ipsusa.net/)
07:56:35	321318/321318	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Mar%202021%2014:39:28%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/customerslogos.png	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/customerslogos.png	(from https://ipsusa.net/)
07:56:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jul%202024%2014:57:23%20GMT	https://ipsusa.net/%22https://ipsusa.net/wp-content/themes/ipsusa/assets/img/homecta-img.webp%22	C:/My%20Web%20Sites/techverse/ipsusa.net/_https_/ipsusa.net/wp-content/themes/ipsusa/assets/img/homecta-img.webp_	(from https://ipsusa.net/)
07:56:36	782467/782467	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Mar%202021%2014:38:31%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/customers-logos-bg.png	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/customers-logos-bg.png	(from https://ipsusa.net/)
07:56:36	389304/389304	---M--	200	added ('OK')	image/webp	date:Wed,%2007%20Jul%202021%2016:03:18%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/homecta-img.webp	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/homecta-img.webp	(from https://ipsusa.net/)
07:56:36	77184/77184	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Jul%202024%2014:57:24%20GMT	https://ipsusa.net/%22https:/ipsusa.net/wp-content/themes/ipsusa/assets/img/homecta-img.webp	C:/My%20Web%20Sites/techverse/ipsusa.net/_https_/ipsusa.net/wp-content/themes/ipsusa/assets/img/homecta-img.webp	(from https://ipsusa.net/)
07:56:37	519/519	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Feb%202021%2008:33:51%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/shape/shape9.png	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/shape/shape9.png	(from https://ipsusa.net/)
07:56:37	1228/1228	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Feb%202021%2008:33:49%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/shape/shape10.png	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/shape/shape10.png	(from https://ipsusa.net/)
07:56:37	3455/3455	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Feb%202021%2008:33:49%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/shape/shape11.png	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/shape/shape11.png	(from https://ipsusa.net/)
07:56:37	3318/3318	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Feb%202021%2008:33:49%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/shape/shape12.png	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/shape/shape12.png	(from https://ipsusa.net/)
07:56:38	3624/3624	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Feb%202022%2009:35:13%20GMT	https://www.ipsusa.net/wp-content/uploads/2022/02/new-05.png	C:/My%20Web%20Sites/techverse/www.ipsusa.net/wp-content/uploads/2022/02/new-05.png	(from https://ipsusa.net/)
07:56:39	644/644	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Sep%202020%2001:52:44%20GMT	http://ipsusa.net/wp-content/plugins/contact-form-7-multi-step-pro/assets/frontend/img/loader.svg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/plugins/contact-form-7-multi-step-pro/assets/frontend/img/loader.svg	(from https://ipsusa.net/)
07:56:39	3573/3573	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Jun%202021%2012:38:33%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/myloadmore.js?ver=1.0.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/myloadmore8a54.js	(from https://ipsusa.net/)
07:56:39	36355/36355	---M--	200	added ('OK')	application/javascript	date:Wed,%2009%20Sep%202020%2001:52:44%20GMT	https://ipsusa.net/wp-content/plugins/contact-form-7-multi-step-pro/assets/frontend/js/cf7mls.js?ver=2.5.4	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/plugins/contact-form-7-multi-step-pro/assets/frontend/js/cf7mls21bb.js	(from https://ipsusa.net/)
07:56:40	8171/8171	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Jan%202023%2011:16:33%20GMT	https://ipsusa.net/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://ipsusa.net/)
07:56:40	83274/83274	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Jul%202024%2014:57:27%20GMT	https://ipsusa.net/privacy-policy/	C:/My%20Web%20Sites/techverse/ipsusa.net/privacy-policy/index.html	(from https://ipsusa.net/)
07:56:40	6625/6625	---M--	200	added ('OK')	application/javascript	date:Thu,%2007%20Dec%202023%2014:24:59%20GMT	https://ipsusa.net/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://ipsusa.net/)
07:56:40	38590/38590	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Apr%202024%2022:48:17%20GMT	https://ipsusa.net/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://ipsusa.net/)
07:56:40	9720/9720	---M--	200	added ('OK')	application/javascript	date:Mon,%2013%20Jun%202022%2011:51:45%20GMT	https://ipsusa.net/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.6.1	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/plugins/contact-form-7/includes/js/index04dd.js	(from https://ipsusa.net/)
07:56:41	18452/18452	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:15%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/popper.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/popper.min5152.js	(from https://ipsusa.net/)
07:56:41	61761/61761	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:14%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/bootstrap.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/bootstrap.min5152.js	(from https://ipsusa.net/)
07:56:41	1831/1831	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:13%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/appear.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/appear.min5152.js	(from https://ipsusa.net/)
07:56:41	10263/10263	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:15%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/odometer.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/odometer.min5152.js	(from https://ipsusa.net/)
07:56:42	20216/20216	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:14%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/magnific-popup.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/magnific-popup.min5152.js	(from https://ipsusa.net/)
07:56:42	44342/44342	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:15%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/owl.carousel.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/owl.carousel.min5152.js	(from https://ipsusa.net/)
07:56:42	68256/68256	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:14%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/fancybox.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/fancybox.min5152.js	(from https://ipsusa.net/)
07:56:43	4165/4165	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:14%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/meanmenu.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/meanmenu.min5152.js	(from https://ipsusa.net/)
07:56:43	2946/2946	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:15%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/nice-select.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/nice-select.min5152.js	(from https://ipsusa.net/)
07:56:43	12485/12485	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:15%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/sticky-sidebar.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/sticky-sidebar.min5152.js	(from https://ipsusa.net/)
07:56:43	8155/8155	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:15%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/wow.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/wow.min5152.js	(from https://ipsusa.net/)
07:56:44	6058/6058	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:14%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/form-validator.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/form-validator.min5152.js	(from https://ipsusa.net/)
07:56:44	1130/1130	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:13%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/contact-form-script.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/contact-form-script5152.js	(from https://ipsusa.net/)
07:56:44	2381/2381	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Feb%202021%2008:33:13%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/ajaxchimp.min.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/ajaxchimp.min5152.js	(from https://ipsusa.net/)
07:56:44	5766/5766	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Apr%202021%2009:13:30%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/js/main.js?ver=1.0	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/js/main5152.js	(from https://ipsusa.net/)
07:56:45	21438/21438	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Feb%202023%2016:36:32%20GMT	https://ipsusa.net/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-includes/js/jquery/ui/core.min3f14.js	(from https://ipsusa.net/)
07:56:48	69500/69500	---M--	200	added ('OK')	application/javascript	date:Mon,%2016%20Oct%202023%2014:28:16%20GMT	http://ipsusa.net/wp-content/uploads/pum/pum-site-scripts.js?defer&generated=1697466496&ver=1.16.2	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/uploads/pum/pum-site-scriptseb9f.js	(from https://ipsusa.net/)
07:56:48	10550/10550	---MCZ	200	added ('OK')	text/javascript	etag:W/%228b42de032a52104215d0b478adff2232%22	https://d3a1eo0ozlzntn.cloudfront.net/assets/js/frontend-v2/widgets-v2.24a197bed6.v2.js	C:/My%20Web%20Sites/techverse/d3a1eo0ozlzntn.cloudfront.net/assets/js/frontend-v2/widgets-v2.24a197bed6.v2.js	(from https://ipsusa.net/)
07:56:49	18614/18614	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Feb%202021%2008:33:05%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.eot	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/flaticon.css?ver=6.5.5)
07:56:49	18614/18614	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Feb%202021%2008:33:05%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticond41d.eot?	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticond41dd41d.eot	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/flaticon.css?ver=6.5.5)
07:56:49	9720/9720	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Feb%202021%2008:33:05%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.woff2	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.woff2	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/flaticon.css?ver=6.5.5)
07:56:50	11500/11500	---M--	200	added ('OK')	font/woff	date:Thu,%2025%20Feb%202021%2008:33:05%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.woff	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/flaticon.css?ver=6.5.5)
07:56:50	18436/18436	---M--	200	added ('OK')	font/ttf	date:Thu,%2025%20Feb%202021%2008:33:05%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.ttf	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/flaticon.css?ver=6.5.5)
07:56:51	146/146	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2009:54:50%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/css/owl.video.play.html	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/css/owl.video.play.html	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/owl.carousel.min.css?ver=6.5.5)
07:56:51	122958/122958	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2025%20Feb%202021%2008:33:05%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/Flaticon.svg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/flaticon.css?ver=6.5.5)
07:56:52	89924/89924	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Feb%202021%2008:33:05%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxicons.woff2	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxicons.woff2	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/boxicons.min.css?ver=6.5.5)
07:56:52	263296/263296	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Feb%202021%2008:33:03%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxicons.eot	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxicons.eot	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/boxicons.min.css?ver=6.5.5)
07:56:52	263128/263128	---M--	200	added ('OK')	font/ttf	date:Thu,%2025%20Feb%202021%2008:33:04%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxicons.ttf	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxicons.ttf	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/boxicons.min.css?ver=6.5.5)
07:56:53	263204/263204	---M--	200	added ('OK')	font/woff	date:Thu,%2025%20Feb%202021%2008:33:05%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxicons.woff	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxicons.woff	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/boxicons.min.css?ver=6.5.5)
07:56:53	18169/18169	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:07%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/banner-bg.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/banner-bg.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:53	125758/125758	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:07%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/banner-img1.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/banner-img1.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:53	14455/14455	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:07%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/banner-bg2.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/banner-bg2.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:53	933813/933813	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2025%20Feb%202021%2008:33:04%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxiconsd41d.svg?	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/fonts/boxiconsd41dd41d.svg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/boxicons.min.css?ver=6.5.5)
07:56:54	114459/114459	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:09%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/banner-img8.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/banner-img8.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:54	111585/111585	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:06%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/about-img1.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/about-img1.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:54	94094/94094	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:12%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/testimonials-img.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/testimonials-img.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:54	51102/51102	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:09%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/bg.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/bg.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:55	57824/57824	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:41%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/blog/blog-img8.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/blog/blog-img8.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:55	95286/95286	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:40%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/blog/blog-img7.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/blog/blog-img7.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:55	106617/106617	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:40%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/blog/blog-img6.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/blog/blog-img6.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:55	137158/137158	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2008:33:10%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/coming-soon-bg.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/coming-soon-bg.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/style.css?ver=6.5.5)
07:56:56	106007/106007	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Mar%202021%2013:45:52%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/desin-banner.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/desin-banner.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/ips.css?ver=6.5.5)
07:56:56	91748/91748	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Mar%202021%2010:52:51%20GMT	https://ipsusa.net/wp-content/themes/ipsusa/assets/img/customer-support-banner.jpg	C:/My%20Web%20Sites/techverse/ipsusa.net/wp-content/themes/ipsusa/assets/img/customer-support-banner.jpg	(from https://ipsusa.net/wp-content/themes/ipsusa/assets/css/ips.css?ver=6.5.5)
